participant_id	session_id	task	run	desc	regressors	space	meanFD	relMeansRMSMotion	relMaxRMSMotion	meanDVInit	meanDVFinal	nVolCensored	nVolsRemoved	motionDVCorrInit	motionDVCorrFinal	coregDice	coregJaccard	coregCrossCorr	coregCoverage	normDice	normJaccard	normCrossCorr	normCoverage	medianFD	motionExclude	normCrossCorrExclude	fmriExclude
colornest027	1	rest	01	preproc	template_res-derivative_36-parameter	MNI152	0.079997198021978	0.325081573857247	1.1234146313537	20.373858309392265	20.373858309392265	0	2	0.6715566472112722	0.6715566472112722	0.9068774298176376	0.8296209908705351	0.8948264951512876	0.9399234024497816	0.9206840814116142	0.8530255743987887	0.8934371769180068	0.9471684937361916	0.0548319	0	0	0
colornest029	1	rest	02	preproc	template_res-derivative_36-parameter	MNI152	0.040650542087912	0.1933664826479921	0.3921678407370497	18.80245671823204	18.80245671823204	0	2	0.3402943219817451	0.3402943219817451	0.9117752145403528	0.8378555852826259	0.8999309059953035	0.9230549923973644	0.9238337782471184	0.8584489640850825	0.8987285918169261	0.9379441423962822	0.0347007	0	0	0
colornest029	1	rest	01	preproc	template_res-derivative_36-parameter	MNI152	0.0409416515384615	0.2458857308650107	0.4033504274064923	18.240845602209944	18.240845602209944	0	2	0.4564179177271445	0.4564179177271445	0.9098479832252342	0.8346065220491319	0.8976954723752893	0.9194786565289432	0.9229698057927362	0.8569581528511168	0.8975025405467514	0.9358256643340908	0.0361541	0	0	0
colornest149	1	rest	01	preproc	template_res-derivative_36-parameter	MNI152	0.0292816616483516	0.3058912730766523	0.648484881429043	16.928562734806633	16.928562734806633	0	2	0.1892667062070763	0.1892667062070763	0.9265414584954128	0.8631366957095042	0.9168673265967124	0.9324024774611336	0.9357600244210454	0.8792753945481	0.9139618390710452	0.9369514618471654	0.0272254	0	0	0
colornest149	1	rest	02	preproc	template_res-derivative_36-parameter	MNI152	0.0333704636813186	0.2878890231594845	0.6573191721051501	16.33923396685083	16.33923396685083	0	2	0.2007097431134762	0.2007097431134762	0.9243926601640532	0.8594146078484767	0.9144287978626288	0.9326186830015314	0.934223888694764	0.8765667374085142	0.9118551513604376	0.937174201789253	0.0305979	0	0	0
colornest101	1	rest	01	preproc	template_res-derivative_36-parameter	MNI152	0.1234704148351648	0.4257012405764234	0.9983314371868744	26.137502834254143	26.137502834254143	0	2	0.7844709729587088	0.7844709729587088	0.9104453251278842	0.8356123342178728	0.8993585204721944	0.9399936322055088	0.9245829000677692	0.8597435359043791	0.8986989012941031	0.950112820243394	0.0665189	0	0	0
colornest101	1	rest	02	preproc	template_res-derivative_36-parameter	MNI152	0.3156581879120879	1.1249980631678282	4.7148572161651945	35.64993976243094	35.64993976243094	0	2	0.8293878508320139	0.8293878508320139	0.9083371116440804	0.832067409575557	0.8968966091439112	0.9342354375529032	0.9236356782968472	0.8581069250189938	0.897398261804407	0.941397504327558	0.0838952	0	0	0
colornest089	1	rest	02	preproc	template_res-derivative_36-parameter	MNI152	0.1000808906593406	0.3550504728828614	0.7978567543384526	23.086369303867404	23.086369303867404	0	2	0.8245341916640208	0.8245341916640208	0.903401137719856	0.8238209693574055	0.8898504574717655	0.9190906364396306	0.9198375617211988	0.8515733644533369	0.8924399693115859	0.9272931952674056	0.0593797	0	0	0
colornest089	1	rest	01	preproc	template_res-derivative_36-parameter	MNI152	0.0925155806593406	0.5519356874369628	1.1014434091345773	21.471422591160216	21.471422591160216	0	2	0.7691756767887827	0.7691756767887827	0.9049689091913806	0.826432159586548	0.891634718519969	0.919048804127644	0.9217662920773364	0.8548854346737321	0.8950972864750225	0.9266829863351508	0.0554134	0	0	0
colornest148	1	rest	01	preproc	template_res-derivative_36-parameter	MNI152	0.0794528346153846	0.5505983944991061	1.2896645795934694	17.443385779005524	17.443385779005524	0	2	0.7706331681639448	0.7706331681639448	0.90665375092122	0.8292466834592779	0.8944913082159252	0.9287074281338228	0.9217426861075956	0.8548448262133217	0.8948440875744761	0.9400451937700678	0.0541288	0	0	0
colornest148	1	rest	02	preproc	template_res-derivative_36-parameter	MNI152	0.1084783802197802	0.3259569908664759	1.2385788565320257	22.90110351381216	22.90110351381216	0	2	0.6689454872099416	0.6689454872099416	0.914881501006816	0.8431166751425573	0.9038349114129458	0.9378693172628528	0.9286699994827372	0.8668384148995678	0.9041832893542082	0.9481590571150088	0.0660917	0	0	0
colornest068	1	rest	01	preproc	template_res-derivative_36-parameter	MNI152	0.0531454181318681	0.4845733746705249	1.0632202047816812	20.14193087845304	20.14193087845304	0	2	0.3323037152401139	0.3323037152401139	0.8833746673420254	0.7911110750454428	0.8642493736161831	0.907073465139446	0.9009439331587944	0.8197433782866014	0.8667440235801684	0.9247916122814536	0.0405542	0	0	0
colornest068	1	rest	02	preproc	template_res-derivative_36-parameter	MNI152	0.0561389642857142	0.44902508303421	0.9166344018969612	19.943121265193373	19.943121265193373	0	2	0.1173058471171969	0.1173058471171969	0.8865271124321829	0.7961820375964818	0.8679877042899565	0.9146434052076524	0.9033679633788264	0.8237657967408906	0.8700184018332584	0.9306950416556528	0.0488141	0	0	0
colornest030	1	rest	01	preproc	template_res-derivative_36-parameter	MNI152	0.0632011087912088	0.3705875045862467	0.7901641032931072	20.731146580110497	20.731146580110497	0	2	0.3318740430394838	0.3318740430394838	0.9151312681772432	0.8435410122288928	0.9046894415082136	0.9335647334226624	0.9287758767918114	0.8670229288808753	0.9043291074543642	0.9455447359765504	0.0549041	0	0	0
colornest030	1	rest	02	preproc	template_res-derivative_36-parameter	MNI152	0.0695425645604395	0.1167090679071975	0.3263982387483272	19.102122906077348	19.102122906077348	0	2	0.5264994859401445	0.5264994859401445	0.917484563162442	0.8475487110306396	0.9073864288679296	0.9393552791214084	0.9317091712745016	0.8721493681510468	0.9082903678540936	0.9530976449218852	0.0476344	0	0	0
colornest069	1	rest	02	preproc	template_res-derivative_36-parameter	MNI152	0.0773405853846153	0.0959193963457442	0.2830042439276308	23.64311418232044	23.64311418232044	0	2	0.7170205586380494	0.7170205586380494	0.9095522131305426	0.8341089083611752	0.8988157930763323	0.9239863575986156	0.9280676101407632	0.865789315558078	0.9034379812924602	0.9383732760229484	0.0607363	0	0	0
colornest069	1	rest	01	preproc	template_res-derivative_36-parameter	MNI152	0.0687035922527472	0.399445481786047	0.7848466136527888	18.6041934640884	18.6041934640884	0	2	0.2808805031282278	0.2808805031282278	0.9072113084363084	0.8301799931129985	0.8961938134730175	0.921740792732804	0.924846867526723	0.8602001329793922	0.8990947925408083	0.9360096057284116	0.0539819	0	0	0
colornest157	1	rest	01	preproc	template_res-derivative_36-parameter	MNI152	0.0798376445054945	0.0890178527184496	0.2484121931176889	19.24154679558011	19.24154679558011	0	2	0.526189970755246	0.526189970755246	0.921186243344327	0.8538881133663033	0.910853703465514	0.934460778386222	0.9388497490570148	0.8847472336954272	0.9179513226687872	0.9473288446035912	0.0660898	0	0	0
colornest157	1	rest	02	preproc	template_res-derivative_36-parameter	MNI152	0.0848959615384615	0.0786181616852216	0.1993814365372313	21.33992011049724	21.33992011049724	0	2	0.5758368133134913	0.5758368133134913	0.9265281250346232	0.8631135539200846	0.9169217561859488	0.942128376120116	0.941044821537492	0.8886540626807174	0.9208740183194092	0.9519910597550516	0.0705097	0	0	0
colornest031	1	rest	02	preproc	template_res-derivative_36-parameter	MNI152	0.0506475172527472	0.2504104940150379	0.677843158904772	17.329860685082874	17.329860685082874	0	2	0.6659659983125189	0.6659659983125189	0.9025994237546312	0.822488563695467	0.8900555950333262	0.933787734183018	0.9213018775928355	0.8540868464078795	0.8943113573876107	0.9508494491427796	0.038927	0	0	0
colornest031	1	rest	01	preproc	template_res-derivative_36-parameter	MNI152	0.0607461471428571	0.3164174541488043	0.9901545398683984	20.02782891160221	20.02782891160221	0	2	0.5505868439382495	0.5505868439382495	0.9019079101031702	0.8213408678573653	0.8892321503095605	0.93148667232789	0.9202478450195076	0.8522769237132326	0.8928528079673291	0.9472877991597176	0.0491083	0	0	0
colornest082	1	rest	02	preproc	template_res-derivative_36-parameter	MNI152	0.0809290062087912	0.1127611881834968	0.2988854574834312	24.180669359116024	24.180669359116024	0	2	0.5741827849521794	0.5741827849521794	0.9155122222804292	0.8441886032183247	0.9050547717588704	0.9382470665965468	0.9291670817933364	0.8677050042031053	0.9048539839288362	0.9467810247460244	0.0646846	0	0	0
colornest082	1	rest	01	preproc	template_res-derivative_36-parameter	MNI152	0.0966803576923077	0.3612454157280558	0.8094056938847167	24.128619602209945	24.128619602209945	0	2	0.5744628872826805	0.5744628872826805	0.9138636227703322	0.8413893889653712	0.9031576410564736	0.934069646141921	0.9286304986369732	0.8667695855216551	0.9041329798785624	0.945471948722748	0.0762903	0	0	0
colornest191	1	rest	01	preproc	template_res-derivative_36-parameter	MNI152	0.0581383371428571	0.2048657292065209	0.54890457457672	22.631127602209947	22.631127602209947	0	2	0.4709331243108181	0.4709331243108181	0.9131812868638012	0.8402333119832494	0.9010819538275784	0.9207699608934088	0.925983767103988	0.8621692473000485	0.9010815201203404	0.9302829379949096	0.0455841	0	0	0
colornest191	1	rest	02	preproc	template_res-derivative_36-parameter	MNI152	0.048529985054945	0.1248098088202995	0.3234562851466639	24.411614872928173	24.411614872928173	0	2	0.3994827625472618	0.3994827625472618	0.9122900120777367	0.8387254159726779	0.8999783523976879	0.9160760577953304	0.925008935626514	0.8604805809856823	0.899636442790692	0.9258637667555618	0.0417616	0	0	0
colornest104	1	rest	01	preproc	template_res-derivative_36-parameter	MNI152	0.0884134148351648	0.2923659847206468	0.767318806732899	20.466400508287293	20.466400508287293	0	2	0.7597058041046332	0.7597058041046332	0.9133951957319676	0.8405955800529118	0.9006566081918757	0.9309860130457988	0.9273848347173106	0.8646016434728451	0.9024820014526	0.9405454009127412	0.0701526	0	0	0
colornest104	1	rest	02	preproc	template_res-derivative_36-parameter	MNI152	0.1440735807692307	0.6416694639686807	1.4681915792637008	19.97524508839779	19.97524508839779	0	2	0.5937846144841433	0.5937846144841433	0.9102557254456832	0.8352929643222576	0.8970336980546244	0.925734284538569	0.9257509469791588	0.8617656626048694	0.9002940284331536	0.9380635197398484	0.125218	0	0	0
colornest096	1	rest	01	preproc	template_res-derivative_36-parameter	MNI152	0.0385746185714285	0.2920729835749071	0.6213883283855676	20.15339415469613	20.15339415469613	0	2	0.0596585831621015	0.0596585831621015	0.9140232730357508	0.8416600930213498	0.901846928292496	0.9240220078547262	0.9274749259894206	0.864758268560789	0.902695918047429	0.9348625223902896	0.0328283	0	0	0
colornest096	1	rest	02	preproc	template_res-derivative_36-parameter	MNI152	0.041097563021978	0.1195427369790058	0.256639436452701	20.675601475138123	20.675601475138123	0	2	0.3036855719634742	0.3036855719634742	0.9154851840953844	0.8441426255037005	0.9035199185241004	0.9240374726817344	0.928869992859213	0.8671869769932832	0.9045790673332936	0.9357786566975492	0.0398635	0	0	0
colornest092	1	rest	02	preproc	template_res-derivative_36-parameter	MNI152	0.1021406291208791	0.1001551871813458	0.6006559403205881	23.803674812154693	23.803674812154693	0	2	0.8624095118875722	0.8624095118875722	0.9226878373629448	0.8564721251307333	0.914164521634452	0.9476536144137756	0.9340514564348152	0.8762631761855738	0.9114405828815672	0.953518497539736	0.0683489	0	0	0
colornest092	1	rest	01	preproc	template_res-derivative_36-parameter	MNI152	0.0973102785714285	0.1426713938955656	0.5559740567438826	23.007640088397785	23.007640088397785	0	2	0.6093047422760238	0.6093047422760238	0.922080530215636	0.8554261761317816	0.9135555099357509	0.9500643994503892	0.9318859017037174	0.8724591344596437	0.9085187861003496	0.9506978546367396	0.0805662	0	0	0
colornest137	1	rest	01	preproc	template_res-derivative_36-parameter	MNI152	0.0455884418131868	0.1138841441331225	0.2332227692936238	17.16230577348066	17.16230577348066	0	2	0.4100779111451976	0.4100779111451976	0.904522008764455	0.8256870662862714	0.8904807723516732	0.937244004496544	0.9214405702285782	0.8543252646021168	0.8945567760864813	0.9541735828239594	0.041089	0	0	0
colornest137	1	rest	02	preproc	template_res-derivative_36-parameter	MNI152	0.0561205983516483	0.1434546826849206	0.3903733201934272	16.98899432596685	16.98899432596685	0	2	0.0817624033998379	0.0817624033998379	0.9110679621585392	0.8366619132306059	0.8983902672380438	0.9543257796934688	0.9239334861031498	0.8586211671592974	0.8981320593567659	0.963714733070533	0.0503363	0	0	0
colornest171	1	rest	01	preproc	template_res-derivative_36-parameter	MNI152	0.046473354065934	0.3207641344196493	0.7736321051921256	20.88769338121547	20.88769338121547	0	2	0.0913666850487058	0.0913666850487058	0.9181269548107108	0.8486457435031773	0.9085581201795464	0.923288892659512	0.9359505667964936	0.879611921768194	0.9141278171505172	0.9406499299764728	0.0397278	0	0	0
colornest171	1	rest	02	preproc	template_res-derivative_36-parameter	MNI152	0.0414925817582417	0.2181514776227998	0.4938340950430621	21.287766193370164	21.287766193370164	0	2	0.0751016880698045	0.0751016880698045	0.9173208767814144	0.8472693867545957	0.9076559170315324	0.9228605387943044	0.9340002702322768	0.876173083492049	0.9115728118049132	0.9363078692872268	0.0397246	0	0	0
colornest084	1	rest	02	preproc	template_res-derivative_36-parameter	MNI152	0.0296348501648351	0.1629608678517684	0.3540591280293165	17.936482552486186	17.936482552486186	0	2	0.4741650299780369	0.4741650299780369	0.912368324889901	0.8388578098348816	0.9002018305149154	0.9290510162759854	0.9284958077935008	0.8665349277649508	0.9039489829263876	0.9462616630628768	0.0248284	0	0	0
colornest084	1	rest	01	preproc	template_res-derivative_36-parameter	MNI152	0.5933682736263736	0.9253315443160318	5.350982047754319	43.05595080110497	43.05595080110497	0	2	0.8001243830180458	0.8001243830180458	0.9052550131096734	0.826909484811702	0.8920884662332168	0.9224839143498498	0.9229302369540124	0.8568899328711412	0.8964672582108315	0.9379206815951684	0.102082	0	0	0
colornest140	1	rest	01	preproc	template_res-derivative_36-parameter	MNI152	0.1252330274725275	0.551436692505669	1.1823213857991406	22.35690085082873	22.35690085082873	0	2	0.6045998470758471	0.6045998470758471	0.9168270029443386	0.8464271223862733	0.9073119219177396	0.942254340713332	0.9345875807406346	0.8772073272717478	0.9121615636226678	0.9535031739073566	0.091905	0	0	0
colornest140	1	rest	02	preproc	template_res-derivative_36-parameter	MNI152	0.1260924153846153	0.4940093813526289	1.349034962761529	23.52722998895028	23.52722998895028	0	2	0.7147391404083766	0.7147391404083766	0.912837596125717	0.8396515487223153	0.9027907848239332	0.9352297194743304	0.9296966210476664	0.8686290628715946	0.9055735769279972	0.9454746850856728	0.0972441	0	0	0
colornest119	1	rest	02	preproc	template_res-derivative_36-parameter	MNI152	0.063777112087912	0.0667015725498429	0.1309616587509489	22.32740997237569	22.32740997237569	0	2	0.2928272080076926	0.2928272080076926	0.9218820884478092	0.8550846605642183	0.9107274926877272	0.9400547894928184	0.9333398015997872	0.8750113700685739	0.9112889033627946	0.9456955517405646	0.0599866	0	0	0
colornest119	1	rest	01	preproc	template_res-derivative_36-parameter	MNI152	0.0576506236263736	0.1994950820930558	0.4608554081238496	22.16399249723757	22.16399249723757	0	2	0.263038811210476	0.263038811210476	0.9197264810344172	0.8513829737445594	0.908344408497109	0.9400537005548126	0.9297417861467544	0.8687079193715405	0.9066879915013634	0.94543632833362	0.0549858	0	0	0
colornest184	1	rest	01	preproc	template_res-derivative_36-parameter	MNI152	0.1157864857142857	0.4177849495953496	1.169965447462873	22.28898599447514	22.28898599447514	0	2	0.7947277740323411	0.7947277740323411	0.9034933209022544	0.8239742977632283	0.8897444954280915	0.9036890333159716	0.9188723421923952	0.8499202990105315	0.8914488774549689	0.920323932960305	0.0713572	0	0	0
colornest184	1	rest	02	preproc	template_res-derivative_36-parameter	MNI152	0.0473432565934065	0.1384897704171308	0.3412788677151868	20.256721088397786	20.256721088397786	0	2	0.3376229189066487	0.3376229189066487	0.9116567177787246	0.8376554830366215	0.8990351273700291	0.9139674776629628	0.9261755085596444	0.8625017551213934	0.9011084582620724	0.9278453933056524	0.044396	0	0	0
colornest128	1	rest	01	preproc	template_res-derivative_36-parameter	MNI152	0.0863581994505494	0.3820370969790341	0.886794921044443	21.79841689502762	21.79841689502762	0	2	0.4385085374068829	0.4385085374068829	0.9153366689979378	0.8438901204047411	0.9042508706662816	0.9159127725669964	0.9300203575052604	0.86919444124829	0.9063076444970688	0.9301926454226396	0.0743254	0	0	0
colornest128	1	rest	02	preproc	template_res-derivative_36-parameter	MNI152	0.0914293217032967	0.1002690830760591	0.9506860650250482	22.799079408839777	22.799079408839777	0	2	0.8599976747844977	0.8599976747844977	0.9153704221582274	0.843947501394585	0.9043047775990664	0.9159452103301544	0.9306156492156596	0.8702349613897932	0.907153769228572	0.9318562937339222	0.0624141	0	0	0
colornest013	1	rest	02	preproc	template_res-derivative_36-parameter	MNI152	0.0543095208791208	0.2411992190678198	0.624569950443215	17.32549193922652	17.32549193922652	0	2	0.3872794636527565	0.3872794636527565	0.9137922276238526	0.8412683566283778	0.9029488172744404	0.9168986278429672	0.9262974257496688	0.8627132391821062	0.9016102111021904	0.9329960381791612	0.0433796	0	0	0
colornest013	1	rest	01	preproc	template_res-derivative_36-parameter	MNI152	0.0454616966483516	0.3311745062021226	0.8121767944630283	16.004129403314916	16.004129403314916	0	2	0.3701783401133295	0.3701783401133295	0.914602376910017	0.8426426937496558	0.9038675203545876	0.9170083506023468	0.9276187981998496	0.8650084472225964	0.9033868513691627	0.9345778766292344	0.0393212	0	0	0
colornest188	1	rest	01	preproc	template_res-derivative_36-parameter	MNI152	0.0432839157692307	0.2941500038733553	0.6024341068475123	19.70428898342541	19.70428898342541	0	2	0.3914211110386714	0.3914211110386714	0.9285705023365431	0.8666650529610616	0.9200386860044494	0.9346234510144932	0.9384006881013623	0.8839499777209366	0.9174547272936712	0.9412902389009016	0.0325747	0	0	0
colornest188	1	rest	02	preproc	template_res-derivative_36-parameter	MNI152	0.0288409801098901	0.0733262486107603	0.139659749164996	20.60487482320442	20.60487482320442	0	2	0.0813980201357335	0.0813980201357335	0.9306455252581542	0.8702872127437655	0.9223611506486894	0.9386091494865334	0.938281058472198	0.883737702863266	0.9172862590749392	0.9415091479348944	0.0269322	0	0	0
colornest047	1	rest	01	preproc	template_res-derivative_36-parameter	MNI152	0.0546550677472527	0.0752932107360603	0.1585344613505845	24.945412966850828	24.945412966850828	0	2	0.4234815286785531	0.4234815286785531	0.9054922679850684	0.8273055013673629	0.8902082739861387	0.9076007923837294	0.9183659198535862	0.849054164167306	0.8907940763926638	0.9203433204646786	0.0442109	0	0	0
colornest047	1	rest	02	preproc	template_res-derivative_36-parameter	MNI152	0.0275804821978021	0.1103593761715605	0.2007927706031519	22.797350447513807	22.797350447513807	0	2	0.2298472346558604	0.2298472346558604	0.9047441844822576	0.8260574120344413	0.8893424426640243	0.9066558735381532	0.9175277838353832	0.847622479481589	0.8896851719748005	0.919781093673693	0.0248846	0	0	0
colornest181	1	rest	02	preproc	template_res-derivative_36-parameter	MNI152	0.2560271703296702	0.8180424055166257	1.9264361681031636	28.81176722099448	28.81176722099448	0	2	0.7665684342122107	0.7665684342122107	0.8707478685266519	0.7710836617067768	0.8549628289880942	0.9172809617522284	0.8898786416613372	0.8016048290369562	0.8518282918174551	0.9286591876395204	0.148055	0	0	0
colornest181	1	rest	01	preproc	template_res-derivative_36-parameter	MNI152	0.515734867032967	2.15556172684274	6.542106994371156	47.879258801104974	47.879258801104974	0	2	0.856659955843136	0.856659955843136	0.8647002371047309	0.7616492712898585	0.8483191997037928	0.9162919356752952	0.8852124032922647	0.7940637354654221	0.8455861678292118	0.9295972128501792	0.32888	1	0	1
colornest160	1	rest	02	preproc	template_res-derivative_36-parameter	MNI152	0.1068645826923077	0.160102950812705	0.6313142850541321	30.795450077348065	30.795450077348065	0	2	0.8910967376875846	0.8910967376875846	0.8950235612049837	0.8099933444562968	0.8809320672754829	0.9153493472277416	0.9137430813708906	0.8411850508847053	0.8840645194567948	0.9313506742124612	0.0808004	0	0	0
colornest160	1	rest	01	preproc	template_res-derivative_36-parameter	MNI152	0.0853618412087912	0.2251232767593168	0.4408243823576459	28.54522843093923	28.54522843093923	0	2	0.4633400956412687	0.4633400956412687	0.8953095955676671	0.8104620009148533	0.8812335798809827	0.9127404659925524	0.914502202139622	0.8424726461372789	0.8851371829715271	0.9282306732054796	0.0782202	0	0	0
colornest026	1	rest	02	preproc	template_res-derivative_36-parameter	MNI152	0.1079916981868131	0.2094962752180544	1.2324364593673014	23.746450337016576	23.746450337016576	0	2	0.7907224006852273	0.7907224006852273	0.9008465212920032	0.8195821045400373	0.8879177132991314	0.9078310439830312	0.9176594164820784	0.8478471845705152	0.8896452978562638	0.9208446823985644	0.0760478	0	0	0
colornest026	1	rest	01	preproc	template_res-derivative_36-parameter	MNI152	0.0752428477472527	0.1664829134493927	0.3537090420882254	22.53836555248619	22.53836555248619	0	2	0.6477493419756741	0.6477493419756741	0.9049236903186232	0.8263567409123477	0.8925205012839386	0.9185778170041122	0.9213140067295568	0.8541076944331556	0.8944674503646796	0.9270430916960688	0.0607764	0	0	0
colornest061	1	rest	02	preproc	template_res-derivative_36-parameter	MNI152	0.0483739694505494	0.0739752242185058	0.2618524986257148	19.75993202762431	19.75993202762431	0	2	0.539113908080124	0.539113908080124	0.9062671436003636	0.8286000903215298	0.8955631637181077	0.9348089731104032	0.9227774813497224	0.8566266164821087	0.8962422989772105	0.9460011613124252	0.0413908	0	0	0
colornest061	1	rest	01	preproc	template_res-derivative_36-parameter	MNI152	0.0491991085714285	0.3645603017386366	0.8096423397581182	16.109950607734806	16.109950607734806	0	2	0.4586554490719379	0.4586554490719379	0.901870514352852	0.8212788438344893	0.8905715733827059	0.9270788613390842	0.9175825161869052	0.8477159043611199	0.8892275685663193	0.9374013199120204	0.0417195	0	0	0
colornest059	1	rest	02	preproc	template_res-derivative_36-parameter	MNI152	0.0284943708791208	0.1311249689244004	0.2966843331645606	20.517933513812157	20.517933513812157	0	2	0.0373255946135396	0.0373255946135396	0.9338265057069992	0.8758673055610304	0.9243032600606772	0.935643424241734	0.9443214539522232	0.8945160981887438	0.9253903701588216	0.947192026457346	0.0250825	0	0	0
colornest059	1	rest	01	preproc	template_res-derivative_36-parameter	MNI152	0.0307274376923076	0.1964992286875629	0.3767962594815533	18.947244198895024	18.947244198895024	0	2	0.1603862784833102	0.1603862784833102	0.9324990467328056	0.8735346267174736	0.9227764496264648	0.9352651282168104	0.9421894151861008	0.8906976624287232	0.922523798793184	0.9454763269034278	0.0272429	0	0	0
colornest076	1	rest	01	preproc	template_res-derivative_36-parameter	MNI152	0.051667101043956	0.265308686342354	0.6165654244243347	24.279754933701657	24.279754933701657	0	2	0.4753456687979284	0.4753456687979284	0.9058180498905486	0.8278495635940067	0.8927293350273463	0.9251455064194009	0.9207465112103472	0.8531327633167384	0.8935245267735648	0.9359494057440636	0.0383133	0	0	0
colornest076	1	rest	02	preproc	template_res-derivative_36-parameter	MNI152	0.2142842906593406	0.2593683694721405	1.2896032070469738	34.504395480662986	34.504395480662986	0	2	0.8281102538140201	0.8281102538140201	0.905454973084072	0.8272432388052138	0.8922816604961702	0.9198844507845936	0.9198129427695236	0.8515311645446481	0.8923387952608227	0.9303108563009956	0.0783218	0	0	0
colornest021	1	rest	02	preproc	template_res-derivative_36-parameter	MNI152	0.0530201456043956	0.0652562528476534	0.1665669856551054	21.588475519337017	21.588475519337017	0	2	0.4883367303757241	0.4883367303757241	0.9368467400818196	0.8811963198550681	0.9287804124271534	0.943329015046387	0.9476699838238014	0.9005444767861935	0.9298094966765847	0.9549528989849736	0.0454985	0	0	0
colornest021	1	rest	01	preproc	template_res-derivative_36-parameter	MNI152	0.0652644232417582	0.1618446532714724	0.4230269705530133	22.79180797237569	22.79180797237569	0	2	0.4411126895762052	0.4411126895762052	0.9336702079547105	0.8755923494961821	0.9252000809579506	0.9438438286147212	0.9442357463636808	0.8943623002119027	0.92517685965695	0.9534993429992618	0.0524899	0	0	0
colornest006	1	rest	02	preproc	template_res-derivative_36-parameter	MNI152	0.0803972499999999	0.2596648984012282	1.1943556803594522	20.347867243093923	20.347867243093923	0	2	0.8413420910658524	0.8413420910658524	0.9239335708869024	0.8586213136008859	0.91387810364945	0.9394926622022846	0.9350755030127844	0.8780674176039825	0.912859045451415	0.9452092578819564	0.0598816	0	0	0
colornest006	1	rest	01	preproc	template_res-derivative_36-parameter	MNI152	0.126472951098901	0.7034289701401463	1.6204558415828554	20.564613861878453	20.564613861878453	0	2	0.7941742199100718	0.7941742199100718	0.9226412816842964	0.8563919017861704	0.912396357652486	0.9358797728062712	0.9357134004475304	0.8791930677704635	0.9137399691079096	0.9441272999814476	0.086999	0	0	0
colornest040	1	rest	02	preproc	template_res-derivative_36-parameter	MNI152	0.0320339069230769	0.1944698600056101	0.3902565767217255	17.07287708287293	17.07287708287293	0	2	0.1292830407939611	0.1292830407939611	0.9076902044633044	0.8309823899522202	0.8952862978627162	0.9164284031683402	0.9256481286688608	0.861587486716031	0.9002419749185604	0.9330920955778732	0.027648	0	0	0
colornest040	1	rest	01	preproc	template_res-derivative_36-parameter	MNI152	0.0348225901098901	0.3446008279714164	0.8318725142856987	15.952113331491717	15.952113331491717	0	2	-0.1211117076806602	-0.1211117076806602	0.903684469962579	0.8242923184092205	0.890751158092224	0.910277965902064	0.9214160025011136	0.8542830272262266	0.8946188342504788	0.9266293536218226	0.0302432	0	0	0
colornest088	1	rest	01	preproc	template_res-derivative_36-parameter	MNI152	0.0681350442857142	0.138727427434827	0.5008828896761798	22.07908867955801	22.07908867955801	0	2	0.2943182066206572	0.2943182066206572	0.8950246744113305	0.8099951679323799	0.8831828870090171	0.9335781058035514	0.9123098352812594	0.8387589268283658	0.8821493755188937	0.942875140307009	0.0598685	0	0	0
colornest088	1	rest	02	preproc	template_res-derivative_36-parameter	MNI152	0.0993507928571428	0.2009072818378222	0.6786062111963682	24.477100917127068	24.477100917127068	0	2	0.7655130358694572	0.7655130358694572	0.8956202037035994	0.8109711955136375	0.8836066286319895	0.9255890582217116	0.9114116121316876	0.8372417180716262	0.8809042723131603	0.9309435034092346	0.0789618	0	0	0
colornest145	1	rest	02	preproc	template_res-derivative_36-parameter	MNI152	0.0511931961538461	0.0644945479245835	0.1502876577307997	20.677274762430937	20.677274762430937	0	2	0.0302122828113144	0.0302122828113144	0.9259853270480456	0.8621719519929399	0.9164914806693526	0.9297255284756843	0.9355038125289302	0.8788230747461976	0.9138711299408288	0.9414421704161532	0.047762	0	0	0
colornest145	1	rest	01	preproc	template_res-derivative_36-parameter	MNI152	0.0552810631868131	0.3187051829629311	0.6244081122423059	21.4633262320442	21.4633262320442	0	2	0.3916313601794828	0.3916313601794828	0.9250836900450006	0.8606099670063881	0.915480101450742	0.9291765075160484	0.9354306609577624	0.8786939719674269	0.9137689556807403	0.941261475311734	0.0455257	0	0	0
colornest172	1	rest	01	preproc	template_res-derivative_36-parameter	MNI152	0.0303747019230769	0.2897924588406692	0.5567727597153079	19.33080070165746	19.33080070165746	0	2	0.1591978975185994	0.1591978975185994	0.926160928357349	0.8624764667396587	0.9182571670322988	0.9289250448954058	0.9349001389551403	0.8777582019755463	0.9132479771517183	0.9448841608199294	0.0277661	0	0	0
colornest172	1	rest	02	preproc	template_res-derivative_36-parameter	MNI152	0.0286903671978022	0.0457287268616032	0.1151306975598602	20.78391672928177	20.78391672928177	0	2	0.1419712781935058	0.1419712781935058	0.9269138140351444	0.8637831948248577	0.9190975925287774	0.9302007927331296	0.936859757017297	0.8812193529509158	0.9159024334127844	0.9476940943012516	0.0254961	0	0	0
